class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.448763847,0.450957298,-0.872010112,0.999903977,0.45793277,0.43266663,-0.853349268,0.999842405,0.462201983,0.432225734,-0.853369832,0.99979043,0.466193885,0.431973577,-0.853587568,0.999808609,0.444541514,0.43217504,-0.854351938,0.999815822,0.440051883,0.431182325,-0.854489863,0.999808908,0.435917377,0.430291384,-0.854596496,0.999843001,0.47248131,0.431326032,-0.695441902,0.999550045,0.429074258,0.428345323,-0.701045871,0.999690711,0.457217336,0.463162065,-0.807631373,0.999896526,0.440259099,0.460938931,-0.809358954,0.999894798,0.504792571,0.49697876,-0.520115674,0.999760032,0.39301911,0.496649772,-0.539545655,0.999702752,0.528728306,0.639538109,-0.518093467,0.953520775,0.374132156,0.665060282,-0.570663869,0.95809561,0.538518906,0.777065098,-0.616755188,0.797809184,0.376874924,0.794070423,-0.672474861,0.876869678,0.551987886,0.804347456,-0.657685459,0.66110152,0.369791895,0.820712268,-0.720680773,0.79166019,0.541833043,0.813495755,-0.682268322,0.669383764,0.378529519,0.822183669,-0.744295657,0.797118902,0.531282723,0.803953171,-0.62954545,0.665568233,0.386336088,0.810248494,-0.684334219,0.771243095,0.485216945,0.597637653,0.005304945,0.999907315,0.415097803,0.601383448,-0.005491751,0.999809921,0.508423507,0.714459777,-0.376013637,0.806944549,0.395871162,0.72448802,-0.354914308,0.802424967,0.526805937,0.888124108,-0.129736319,0.824184895,0.377008229,0.88492769,-0.119822666,0.859355986,0.52452153,0.919142008,-0.11477416,0.561359465,0.380630076,0.90473932,-0.104640886,0.539997935,0.546423554,0.952811599,-0.309566081,0.795607805,0.381291062,0.943243504,-0.305696607,0.80691272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.448003501,0.450847924,-0.890114486,0.999910116,0.456973344,0.432935953,-0.872572005,0.999843121,0.461238563,0.432339907,-0.872600853,0.999785721,0.465215802,0.431847304,-0.872826695,0.999799252,0.443299532,0.432182401,-0.873292685,0.999824941,0.438624799,0.431084365,-0.873406112,0.999819458,0.434321314,0.430047333,-0.873502731,0.999852359,0.471596032,0.42993468,-0.71443373,0.999490738,0.427425504,0.427056193,-0.719118714,0.999710262,0.45653224,0.462424636,-0.825026333,0.999902844,0.439661801,0.460223049,-0.826488316,0.999909401,0.504931211,0.494650781,-0.534074843,0.999748766,0.391759366,0.496528745,-0.550906599,0.999730706,0.525795937,0.640629292,-0.532688558,0.945039988,0.373435408,0.678637624,-0.582220256,0.962899745,0.539566576,0.786304057,-0.611074686,0.783739865,0.374100804,0.848675728,-0.658487082,0.89083302,0.552279353,0.81237787,-0.657151401,0.640352964,0.353309125,0.855420113,-0.704744399,0.807936251,0.541691542,0.825714111,-0.677845776,0.65126878,0.373309821,0.882385969,-0.735984147,0.814738154,0.526572347,0.83385849,-0.623228908,0.647482514,0.382447958,0.864346921,-0.672336042,0.791030526,0.487530798,0.588036835,0.005678332,0.999910831,0.416744053,0.592081726,-0.005881832,0.999806345,0.509055138,0.710088789,-0.36942023,0.789750278,0.397906452,0.722343624,-0.350209832,0.779963195,0.525590599,0.888439834,-0.111188233,0.829683125,0.376828343,0.882512212,-0.102918826,0.865320802,0.524387419,0.920898497,-0.094786622,0.55997932,0.380398244,0.906026185,-0.086411312,0.533430636,0.542758644,0.953770161,-0.288549513,0.800879717,0.379407436,0.93968147,-0.287942261,0.813116193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.446828842,0.447366893,-0.826429486,0.999908864,0.4556216,0.430335552,-0.813482106,0.999838412,0.460202456,0.429673344,-0.813509405,0.999780297,0.46442011,0.429163724,-0.813748062,0.999798596,0.441332132,0.429729909,-0.813267171,0.99981457,0.436689973,0.428483844,-0.813348055,0.999802828,0.432492435,0.427405745,-0.813413918,0.99983561,0.470614105,0.426998019,-0.678125381,0.999477506,0.425956249,0.424200207,-0.678720772,0.999653697,0.455577165,0.458470374,-0.769728184,0.999902189,0.438470364,0.456674814,-0.769691527,0.999908149,0.503823876,0.491290897,-0.520122528,0.999744236,0.391103506,0.492520183,-0.521756232,0.99967742,0.524095535,0.646136284,-0.525719702,0.946100175,0.372743279,0.675915956,-0.52018106,0.963183582,0.538116097,0.808291793,-0.577443898,0.795058787,0.371931851,0.855824471,-0.572915733,0.892576396,0.556819677,0.832558751,-0.611368179,0.646558702,0.354631782,0.89141959,-0.609172165,0.803783357,0.535969079,0.860866845,-0.636360526,0.66154927,0.374498665,0.902954161,-0.636697054,0.813523054,0.523770928,0.839181423,-0.588427782,0.660424054,0.383427531,0.881127119,-0.584901035,0.79357332,0.488656104,0.585057795,0.006116497,0.999918461,0.416738749,0.589385211,-0.006350835,0.999804795,0.511011362,0.708795428,-0.322778344,0.770320714,0.397409886,0.722837031,-0.288497359,0.754851818,0.524132788,0.887390554,-0.082674399,0.833595216,0.376736075,0.878753304,-0.06361191,0.868852139,0.523094714,0.914964795,-0.066485941,0.567174315,0.380634964,0.902179658,-0.048244327,0.524975955,0.547201395,0.950483322,-0.238873765,0.806777179,0.377569407,0.934047759,-0.230309889,0.819572866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.445137024,0.447021753,-0.876410604,0.999902904,0.453686237,0.430865616,-0.863363862,0.999823809,0.458161116,0.429852784,-0.863386393,0.999765873,0.462282449,0.428996444,-0.863620698,0.99977833,0.439402491,0.430642873,-0.86332047,0.999808013,0.434704363,0.429468036,-0.86345309,0.999798656,0.430465311,0.428219914,-0.863541722,0.999830067,0.468271613,0.426255107,-0.710412025,0.999428272,0.423681021,0.424410105,-0.710322142,0.999664009,0.453640163,0.458072156,-0.811521292,0.999889731,0.436792165,0.456390977,-0.811571479,0.999904513,0.50241226,0.486182392,-0.519164741,0.999716163,0.390232921,0.487857759,-0.53028667,0.999685407,0.520196021,0.6102826,-0.517468154,0.935844719,0.372849017,0.665863574,-0.541047752,0.963736594,0.538364947,0.736570597,-0.621327519,0.771942079,0.371532828,0.78247726,-0.654653072,0.893658757,0.548808992,0.757718086,-0.663844943,0.623887062,0.357775837,0.804892123,-0.700771809,0.802913189,0.537468553,0.763560772,-0.690098822,0.643356323,0.371605158,0.804544568,-0.726838171,0.814688921,0.527392328,0.755198717,-0.635361612,0.641722679,0.38036257,0.792625904,-0.667687833,0.795739174,0.488518685,0.579405189,0.006176532,0.999913931,0.416378081,0.583239377,-0.006405243,0.999800682,0.510893643,0.70519489,-0.282396436,0.765160263,0.396972626,0.721571803,-0.278422713,0.755967736,0.523787677,0.881753385,-0.055767152,0.840699017,0.376919866,0.876455665,-0.049484979,0.872425616,0.526577473,0.90999788,-0.042632475,0.572543561,0.381388575,0.899285614,-0.034998257,0.521090686,0.549748182,0.940437615,-0.230609491,0.811832905,0.377539784,0.933019161,-0.231673002,0.824365258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.444013208,0.447823733,-0.866295993,0.999913752,0.452679306,0.431689292,-0.855209768,0.999841273,0.457187921,0.430505157,-0.855230808,0.999790549,0.461335391,0.429458052,-0.855457127,0.99980402,0.438629419,0.431722164,-0.855796278,0.999827802,0.434042394,0.430526912,-0.85592556,0.99981761,0.429869413,0.429137588,-0.856016695,0.999845564,0.467340738,0.425879002,-0.702431798,0.999487042,0.423378557,0.424512416,-0.704173565,0.99969548,0.45280242,0.458795875,-0.804077923,0.999898136,0.436090916,0.457112908,-0.803445101,0.999910891,0.502164721,0.486255884,-0.521679342,0.999742031,0.390080661,0.487186134,-0.531309903,0.99971348,0.519599497,0.615441561,-0.520417333,0.93320626,0.373887628,0.665084183,-0.536488235,0.962582171,0.538744986,0.759711742,-0.610518873,0.767416835,0.371391803,0.839532733,-0.61406517,0.886261582,0.549967051,0.785756409,-0.64975816,0.614420235,0.351847202,0.843503177,-0.656487823,0.787564397,0.539851069,0.797656059,-0.676686227,0.639192879,0.373217523,0.889068604,-0.68849194,0.802173376,0.530314386,0.787472904,-0.62403965,0.63705349,0.379871845,0.858543336,-0.628864765,0.786436319,0.487740457,0.581010103,0.006271231,0.999921083,0.416113615,0.584239125,-0.006495449,0.999812782,0.510215938,0.706836581,-0.276812047,0.773572087,0.39681235,0.721685767,-0.266756296,0.767980993,0.523497701,0.882351696,-0.044501141,0.85549891,0.377205133,0.876240432,-0.031643722,0.880105436,0.527058601,0.910703897,-0.030397221,0.583072782,0.381925076,0.899540782,-0.016226236,0.52323544,0.550078511,0.941284895,-0.217136085,0.826886654,0.37757507,0.931765854,-0.208608329,0.836430609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.440402418,0.447655469,-0.878608882,0.999918222,0.449272931,0.431672633,-0.866459608,0.999848068,0.454140663,0.430490106,-0.866483808,0.999801099,0.458674908,0.429376751,-0.866716087,0.99981612,0.435515195,0.431596249,-0.865649223,0.999832571,0.431379646,0.430321783,-0.865751028,0.99982065,0.427523255,0.428878188,-0.865818501,0.999847114,0.46592778,0.425515532,-0.719946027,0.999516904,0.422637224,0.423902422,-0.715894997,0.999691784,0.449528188,0.458206952,-0.816577435,0.999902189,0.433412701,0.456762344,-0.81536442,0.999911785,0.502081513,0.48662132,-0.542549372,0.999758601,0.389907598,0.48716265,-0.542775333,0.999718428,0.519210458,0.617632329,-0.550528347,0.932402372,0.375540972,0.664986849,-0.546604395,0.958856106,0.53881073,0.76303792,-0.632677555,0.764928162,0.371470541,0.843109369,-0.614907265,0.874567688,0.550516248,0.790081203,-0.673629582,0.608171821,0.354192942,0.885925114,-0.657413781,0.768694997,0.540021539,0.799880087,-0.701262653,0.635419071,0.374101281,0.898197353,-0.694069088,0.785404146,0.530408442,0.792236149,-0.646152198,0.633137345,0.383346587,0.868777931,-0.632229686,0.772037923,0.487622857,0.581600606,0.006145759,0.999925911,0.415856183,0.584485412,-0.006369025,0.999818206,0.51007241,0.707133353,-0.286886543,0.771954954,0.396951944,0.721772611,-0.27360633,0.766840219,0.523508191,0.884765565,-0.051855851,0.860822737,0.37825188,0.876564682,-0.033000182,0.880393505,0.527737617,0.911469877,-0.037493739,0.581079066,0.383145005,0.900556207,-0.017194521,0.517879009,0.536175728,0.94147104,-0.223483458,0.832337141,0.377706885,0.931733072,-0.212218285,0.839829922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.438731283,0.437737554,-0.866731346,0.999922037,0.447050512,0.421590716,-0.849773228,0.999853492,0.451844931,0.420501441,-0.849785626,0.999808669,0.456388086,0.419563204,-0.850007474,0.99983412,0.43368113,0.421706289,-0.848884225,0.999833226,0.429711103,0.420607924,-0.848984778,0.999814093,0.425948352,0.419359118,-0.849048853,0.99984473,0.463709623,0.417762727,-0.699103236,0.999543071,0.421611518,0.41666469,-0.695688009,0.999646902,0.447727889,0.44788754,-0.80475986,0.99990654,0.431787699,0.448548496,-0.803634763,0.99990958,0.501433432,0.483234286,-0.527953386,0.999788284,0.38978526,0.486006439,-0.532927513,0.999709904,0.519532382,0.6171754,-0.533634424,0.938712478,0.376626939,0.664506733,-0.542980313,0.950805724,0.543468654,0.775997639,-0.614323676,0.782675505,0.371024072,0.847078443,-0.617741823,0.856286287,0.557829738,0.806529462,-0.653649092,0.624224484,0.358292639,0.893456876,-0.66082257,0.740504384,0.544823587,0.818120003,-0.680936098,0.65419507,0.375065327,0.891589522,-0.691397905,0.759548962,0.533417821,0.816029131,-0.627435446,0.653349817,0.383986592,0.872243464,-0.631862164,0.749788642,0.487067759,0.586038828,0.00561687,0.99993813,0.415261865,0.587899983,-0.005869354,0.999833941,0.51777184,0.736256957,-0.317600369,0.778481305,0.39706105,0.724357843,-0.305264682,0.775000155,0.53276366,0.895974278,-0.080224007,0.879483461,0.381171376,0.877805412,-0.065907001,0.89082402,0.527998328,0.916357517,-0.065874748,0.581942022,0.394465119,0.911537111,-0.050187901,0.52289325,0.546879232,0.947419584,-0.257763535,0.850060165,0.377348036,0.933218479,-0.247614697,0.857584178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.438536525,0.431658536,-0.893381417,0.999951243,0.446849048,0.414912283,-0.869015276,0.999893844,0.451668829,0.413588136,-0.869043767,0.999858856,0.456188112,0.412237674,-0.869235635,0.999873757,0.433030367,0.415234894,-0.866911292,0.999870896,0.428749233,0.413927615,-0.86706692,0.999858975,0.424753487,0.411659211,-0.867159963,0.999879122,0.462611198,0.409548908,-0.708422542,0.999641418,0.419782847,0.411958456,-0.700050175,0.99968034,0.44760105,0.442430198,-0.832110941,0.999947369,0.43116644,0.444059134,-0.829502285,0.999946892,0.504633546,0.48802948,-0.572933912,0.999836862,0.383164346,0.496838719,-0.571160078,0.999733448,0.526740134,0.652270436,-0.630799949,0.961500525,0.362815112,0.670341611,-0.619462609,0.966589868,0.534395695,0.835738599,-0.705313444,0.841263711,0.367940187,0.855773389,-0.697567999,0.889072478,0.548544288,0.869946361,-0.758280516,0.701747596,0.35737586,0.901083469,-0.746801555,0.786102474,0.537415326,0.877310157,-0.779354811,0.722291589,0.375304997,0.902006328,-0.77889812,0.8034091,0.52759105,0.863340437,-0.716806889,0.723504007,0.384421468,0.885855079,-0.713040352,0.797988117,0.48970148,0.624845564,0.000990285,0.999955952,0.414719164,0.627278566,-0.001121868,0.999845266,0.506531954,0.757010996,-0.493509203,0.808487117,0.389325976,0.772806644,-0.416814446,0.768105745,0.523635209,0.903654695,-0.131379887,0.866195917,0.392746687,0.903152645,-0.063412987,0.852756798,0.518083453,0.925132275,-0.099765278,0.610120416,0.396178395,0.917336404,-0.03553113,0.528665721,0.529081643,0.949973762,-0.285308421,0.843089581,0.385825902,0.943157971,-0.226227313,0.821984291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.445630431,0.389803261,-0.782353222,0.99997586,0.452626914,0.370654136,-0.753805757,0.999928117,0.456606805,0.369665265,-0.753858805,0.999903262,0.460573465,0.368843824,-0.75404042,0.999905169,0.43978855,0.370032251,-0.75432682,0.999905825,0.434122443,0.368821591,-0.7544806,0.999900699,0.429354727,0.368040502,-0.75457871,0.999909759,0.466377288,0.371806085,-0.593930483,0.999777436,0.419602185,0.373327196,-0.595954478,0.999794185,0.453897744,0.405368656,-0.723249912,0.999981105,0.435538977,0.403986126,-0.72413224,0.999979198,0.508382916,0.485360533,-0.482208401,0.999916852,0.377606988,0.491990834,-0.484628499,0.999753833,0.531342149,0.6437397,-0.511725307,0.985458612,0.362625539,0.664070725,-0.504195631,0.98235631,0.543803096,0.830252588,-0.597950757,0.918993771,0.364277452,0.839866161,-0.594561517,0.921945035,0.553153038,0.863619804,-0.644363463,0.830318809,0.355229288,0.883171797,-0.640892148,0.849720716,0.540247798,0.868206263,-0.67005825,0.837381065,0.372742921,0.883766055,-0.677607834,0.861154318,0.52997458,0.854951024,-0.610610425,0.83182478,0.38266775,0.865339994,-0.611775875,0.853259146,0.489768833,0.660537899,-0.00677466,0.999946415,0.413723916,0.665721178,0.006566706,0.999740481,0.50179714,0.780882657,-0.475808442,0.773565888,0.394741684,0.807683885,-0.251921475,0.595994055,0.508061886,0.931039691,-0.11048089,0.687722743,0.396340936,0.91006279,0.135930583,0.497256577,0.506106913,0.93856883,-0.083339989,0.409355938,0.401372522,0.92376107,0.166305497,0.321008205,0.52090925,0.984327495,-0.263596773,0.601394296,0.382553399,0.968322992,-0.002684278,0.472933978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.448578864,0.368075222,-0.775743961,0.999979079,0.456365317,0.351638824,-0.748747706,0.99992615,0.461135209,0.350508064,-0.748787522,0.999903262,0.465277642,0.34946239,-0.748953104,0.999907196,0.443333775,0.350970626,-0.750267804,0.999897063,0.438244402,0.34915328,-0.750441432,0.999889314,0.433010191,0.347316086,-0.750553548,0.999893665,0.472571075,0.351064026,-0.588367581,0.999776483,0.424076974,0.349268019,-0.596153677,0.999760032,0.456310987,0.383960366,-0.71560359,0.999986351,0.439340562,0.379606098,-0.71812284,0.999981582,0.510332525,0.460348248,-0.457818866,0.999946177,0.382031888,0.444882214,-0.468368471,0.999695241,0.530865312,0.601266682,-0.43753764,0.990265667,0.364811212,0.614904642,-0.460095793,0.986577034,0.541611314,0.785808444,-0.496694088,0.937703192,0.361493766,0.796813011,-0.536068261,0.927232742,0.551627815,0.826250196,-0.533455968,0.86204052,0.352389365,0.84179467,-0.575079501,0.859230042,0.536915302,0.833524942,-0.563909948,0.867454886,0.369501591,0.845138013,-0.615985155,0.870721996,0.526067078,0.818976641,-0.509764075,0.862505615,0.377517968,0.829631805,-0.553735614,0.866865337,0.483952194,0.62018919,-0.002999181,0.999957681,0.410238683,0.617286801,0.002977604,0.99969393,0.500829816,0.75088954,-0.466253519,0.724990189,0.389423221,0.74341023,-0.31273526,0.459009469,0.506903291,0.920354903,-0.149376974,0.63217777,0.386603296,0.866147995,0.126509413,0.323684096,0.510055661,0.924561501,-0.127188131,0.353746831,0.391366422,0.88156122,0.159019917,0.245794117,0.525263786,0.972789228,-0.311190695,0.540849805,0.376161039,0.913398266,-0.005198249,0.315941781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.448557347,0.365137845,-0.798618853,0.999975681,0.456525236,0.349389374,-0.779368103,0.999913514,0.461455703,0.348350555,-0.779407203,0.999891102,0.465710878,0.347238928,-0.779559672,0.999895155,0.443378359,0.347966284,-0.782948434,0.999875963,0.438376606,0.346067578,-0.783123791,0.999872386,0.433224082,0.344335824,-0.783217311,0.999874234,0.472966701,0.344916373,-0.630153537,0.999762118,0.424314767,0.344325304,-0.641859174,0.999733746,0.456575692,0.380102307,-0.741162002,0.999983191,0.43906346,0.376493663,-0.745154023,0.999976814,0.510886014,0.452485472,-0.494999141,0.999951601,0.382332593,0.438341469,-0.508571327,0.9996773,0.530651391,0.59615916,-0.474904954,0.989910126,0.365801007,0.609790623,-0.500232518,0.984591901,0.540954053,0.779620111,-0.537801802,0.938113689,0.362900496,0.789000928,-0.569314659,0.920874238,0.55129689,0.819961607,-0.576069474,0.862890363,0.352005601,0.830257654,-0.60897845,0.851302266,0.536126554,0.826063037,-0.603231907,0.868630946,0.36980933,0.83355391,-0.652130902,0.864414692,0.525130868,0.811369658,-0.550044239,0.864478409,0.378036469,0.819218397,-0.588579834,0.863075137,0.484005928,0.603268445,-0.007394897,0.999954402,0.410723001,0.600943267,0.007405201,0.999672174,0.501786947,0.754337013,-0.285614073,0.73110038,0.394744188,0.737205982,-0.14690575,0.458354443,0.507698059,0.916891992,0.021969855,0.659822881,0.388338357,0.874510646,0.155346692,0.373604834,0.512977004,0.917900801,0.044141896,0.380301774,0.393416405,0.893091857,0.175786987,0.274184674,0.522881746,0.97265017,-0.110211231,0.567541182,0.375171125,0.933526337,0.027105974,0.359478682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.447097242,0.109354869,-0.684760809,0.999976277,0.454278946,0.09204822,-0.658055484,0.999925435,0.458885759,0.092750542,-0.658099592,0.999896348,0.463208914,0.093530215,-0.658187568,0.999899268,0.441086888,0.089776762,-0.659393251,0.999942482,0.436252892,0.089408271,-0.659567118,0.99994278,0.431301713,0.089410692,-0.659657061,0.999956429,0.468456089,0.102689646,-0.481355786,0.999708951,0.425007075,0.100348949,-0.492138356,0.999916792,0.45469591,0.129034311,-0.618665993,0.999965787,0.438693553,0.128012702,-0.621945143,0.999976516,0.506275296,0.246446505,-0.342651308,0.999730229,0.384766906,0.24546282,-0.347267479,0.999916852,0.528611481,0.404599577,-0.26026383,0.961150289,0.364884436,0.411931187,-0.280510426,0.986362815,0.537692666,0.551381946,-0.358594418,0.797692001,0.359931618,0.560481191,-0.393237501,0.93761313,0.546336174,0.590684712,-0.402364135,0.681483269,0.35324657,0.60234046,-0.433863968,0.871566653,0.538155794,0.593633652,-0.448143929,0.690952241,0.364104271,0.603680253,-0.488225579,0.880994976,0.532597959,0.580956101,-0.37873736,0.695135474,0.368108034,0.59005177,-0.416118562,0.882843077,0.485089421,0.487107754,-0.005652745,0.999257803,0.417398751,0.486421198,0.005482872,0.999219239,0.50215143,0.715488136,-0.063079983,0.802313209,0.407172561,0.722268343,-0.015469425,0.736735463,0.513584375,0.899937809,0.177622393,0.778896987,0.394403785,0.909523726,0.195180804,0.73793149,0.510581911,0.920936644,0.188554198,0.475629449,0.397151053,0.930752575,0.205891132,0.389432877,0.517426491,0.956802011,0.009306752,0.694899559,0.391584516,0.971077263,0.000182336,0.675814688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.446436644,0.089080758,-0.58326298,0.999980569,0.45367527,0.070581712,-0.558704913,0.99994117,0.457752347,0.071365155,-0.558770299,0.999920607,0.461982936,0.072486885,-0.558829665,0.999923289,0.441117883,0.068895787,-0.559242666,0.999951482,0.436762959,0.068758152,-0.559359252,0.99995172,0.432443917,0.068889484,-0.559424102,0.999961853,0.467430532,0.083204202,-0.393508017,0.999785364,0.428080469,0.080143698,-0.400575161,0.999927819,0.454232067,0.111124173,-0.52110374,0.999973238,0.438765675,0.109202072,-0.523332596,0.99998033,0.505941093,0.233242884,-0.271214962,0.999783397,0.388612807,0.227846608,-0.260778576,0.999912441,0.528418601,0.387530506,-0.181316614,0.965425432,0.365535259,0.395383984,-0.181000113,0.982501686,0.536408246,0.534443855,-0.283921987,0.832680821,0.361760378,0.532000244,-0.295281023,0.935140252,0.545462012,0.572699249,-0.325980097,0.725135505,0.357469708,0.574960709,-0.332321882,0.871783555,0.537295759,0.574666381,-0.370827615,0.73475647,0.365481466,0.577171087,-0.388032287,0.88135767,0.531412125,0.562560558,-0.303463399,0.736370087,0.368847668,0.563493907,-0.318778396,0.882425666,0.478902787,0.482865334,-0.012661207,0.999275446,0.42276296,0.482019097,0.012476029,0.999166548,0.498611748,0.714599192,-0.061503034,0.822000802,0.407497346,0.72280556,-0.003696494,0.750502408,0.512486279,0.907693923,0.146144986,0.781402469,0.397072405,0.907153904,0.218615979,0.720050514,0.510830462,0.928310394,0.152904496,0.461571902,0.400576919,0.93002975,0.230311245,0.366084158,0.51805985,0.967098296,-0.043063805,0.690328777,0.394332618,0.965121031,0.029897595,0.658093989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.44183448,0.066313073,-0.389716893,0.999947667,0.448732913,0.048426967,-0.36639446,0.999846995,0.452642381,0.04934277,-0.366454601,0.999845505,0.456547856,0.050662242,-0.366488457,0.999855578,0.439287394,0.047581624,-0.364116639,0.999816716,0.436576784,0.048147339,-0.364129186,0.999812067,0.434119105,0.049222432,-0.364179999,0.999822617,0.461673856,0.063956082,-0.210317641,0.999762774,0.431896359,0.063724466,-0.199590489,0.999620795,0.44748655,0.08502733,-0.330423564,0.999947965,0.436280727,0.083333552,-0.327590048,0.999929607,0.498134166,0.187242478,-0.115241811,0.999885261,0.401768744,0.189679757,-0.07240615,0.999823749,0.525158644,0.336969793,-0.041285072,0.969653368,0.369753331,0.331741452,-0.000724217,0.92120105,0.534824312,0.471742392,-0.183140934,0.910164654,0.367276192,0.458313763,-0.137747884,0.88519609,0.545445442,0.508486569,-0.226024583,0.852049589,0.361627251,0.498966575,-0.179175571,0.826570809,0.532211661,0.50920105,-0.278466672,0.856965125,0.368833572,0.498175651,-0.233978882,0.835294247,0.52723676,0.500211477,-0.206443176,0.846132696,0.374538809,0.485937685,-0.162638769,0.826483428,0.480986267,0.459363222,-0.024553826,0.999228954,0.419815272,0.460739881,0.024442563,0.998947203,0.496920228,0.696074069,-0.097251974,0.93136704,0.4063012,0.698855698,-0.042256426,0.898966968,0.507154465,0.892632961,0.12173187,0.910914898,0.40921101,0.886931777,0.162224516,0.874120593,0.512103975,0.917236745,0.129797742,0.53085959,0.414019465,0.91479826,0.171125606,0.554731727,0.512692273,0.97011292,-0.084189259,0.859117687,0.395120472,0.955438554,-0.030929053,0.842232764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
